id,nombre,edad,perfil,sesgo,preocupacion,pais,provincia,ciudad,nse
3888,Persona_3888,41,Docente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Rosario,C3 (Medio)
3889,Persona_3889,22,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C3 (Medio)
3890,Persona_3890,40,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
3891,Persona_3891,74,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
3892,Persona_3892,28,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
3893,Persona_3893,26,Emprendedor tech,Liberal,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C3 (Medio)
3894,Persona_3894,48,Desempleado,Antisistema,Economía y Seguridad,Argentina,Salta,Cafayate,C3 (Medio)
3895,Persona_3895,41,Programador freelance,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,E (Vulnerable)
3896,Persona_3896,19,Desempleado,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,C2 (Medio-Alto)
3897,Persona_3897,73,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C2 (Medio-Alto)
3898,Persona_3898,45,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
3899,Persona_3899,75,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
3900,Persona_3900,24,Profesional independiente,Escéptico,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
3901,Persona_3901,50,Trabajador informal,Progresista,Economía y Seguridad,Argentina,Córdoba,Villa María,D1 (Bajo)
3902,Persona_3902,28,Programador freelance,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C3 (Medio)
3903,Persona_3903,61,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
3904,Persona_3904,71,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Salta,Salta Capital,C3 (Medio)
3905,Persona_3905,24,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Salta,Cafayate,ABC1 (Alto)
3906,Persona_3906,20,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Salta,Cafayate,ABC1 (Alto)
3907,Persona_3907,42,Jubilado,Pragmático,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
3908,Persona_3908,42,Obrero de fábrica,Progresista,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C3 (Medio)
3909,Persona_3909,58,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,D1 (Bajo)
3910,Persona_3910,68,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Santa Fe,Rafaela,D1 (Bajo)
3911,Persona_3911,61,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,ABC1 (Alto)
3912,Persona_3912,60,Trabajador informal,Liberal,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
3913,Persona_3913,52,Empleado público,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Rosario,E (Vulnerable)
3914,Persona_3914,39,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Mendoza,San Rafael,C3 (Medio)
3915,Persona_3915,29,Desempleado,Liberal,Economía y Seguridad,Argentina,Buenos Aires,Tandil,D1 (Bajo)
3916,Persona_3916,58,Obrero de fábrica,Justicia Social,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C2 (Medio-Alto)
3917,Persona_3917,24,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
3918,Persona_3918,62,Profesional independiente,Progresista,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
3919,Persona_3919,60,Empleado público,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
3920,Persona_3920,40,Obrero de fábrica,Pragmático,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C2 (Medio-Alto)
3921,Persona_3921,68,Docente,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Tandil,D1 (Bajo)
3922,Persona_3922,36,Desempleado,Escéptico,Economía y Seguridad,Argentina,CABA,CABA,E (Vulnerable)
3923,Persona_3923,71,Empleado público,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
3924,Persona_3924,61,Programador freelance,Pragmático,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,ABC1 (Alto)
3925,Persona_3925,48,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
3926,Persona_3926,23,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
3927,Persona_3927,49,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
3928,Persona_3928,73,Programador freelance,Progresista,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
3929,Persona_3929,34,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,ABC1 (Alto)
3930,Persona_3930,48,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
3931,Persona_3931,39,Desempleado,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C2 (Medio-Alto)
3932,Persona_3932,22,Estudiante universitario,Justicia Social,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
3933,Persona_3933,26,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
3934,Persona_3934,46,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
3935,Persona_3935,37,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
3936,Persona_3936,36,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Salta,Cafayate,ABC1 (Alto)
3937,Persona_3937,19,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C3 (Medio)
3938,Persona_3938,18,Programador freelance,Pragmático,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
3939,Persona_3939,38,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C3 (Medio)
3940,Persona_3940,69,Empleado público,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Rafaela,E (Vulnerable)
3941,Persona_3941,29,Jubilado,Antisistema,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,E (Vulnerable)
3942,Persona_3942,54,Estudiante universitario,Conservador,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
3943,Persona_3943,68,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
3944,Persona_3944,28,Obrero de fábrica,Progresista,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,D1 (Bajo)
3945,Persona_3945,65,Desempleado,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
3946,Persona_3946,53,Docente,Liberal,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,ABC1 (Alto)
3947,Persona_3947,37,Trabajador informal,Conservador,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C2 (Medio-Alto)
3948,Persona_3948,31,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
3949,Persona_3949,59,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,E (Vulnerable)
3950,Persona_3950,34,Jubilado,Progresista,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,E (Vulnerable)
3951,Persona_3951,26,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,ABC1 (Alto)
3952,Persona_3952,46,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Rosario,D1 (Bajo)
3953,Persona_3953,38,Empleado público,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,C3 (Medio)
3954,Persona_3954,53,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,E (Vulnerable)
3955,Persona_3955,37,Programador freelance,Conservador,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,C3 (Medio)
3956,Persona_3956,59,Obrero de fábrica,Justicia Social,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,C2 (Medio-Alto)
3957,Persona_3957,70,Docente,Escéptico,Economía y Seguridad,Argentina,Córdoba,Villa María,C3 (Medio)
3958,Persona_3958,71,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,E (Vulnerable)
3959,Persona_3959,69,Comerciante de barrio,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C2 (Medio-Alto)
3960,Persona_3960,64,Productor agropecuario,Escéptico,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
3961,Persona_3961,20,Trabajador informal,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
3962,Persona_3962,49,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
3963,Persona_3963,50,Jubilado,Pragmático,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,D1 (Bajo)
3964,Persona_3964,56,Emprendedor tech,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,La Plata,C3 (Medio)
3965,Persona_3965,24,Obrero de fábrica,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
3966,Persona_3966,56,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Salta,Cafayate,ABC1 (Alto)
3967,Persona_3967,26,Estudiante universitario,Escéptico,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C2 (Medio-Alto)
3968,Persona_3968,18,Estudiante universitario,Progresista,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C3 (Medio)
3969,Persona_3969,19,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C2 (Medio-Alto)
3970,Persona_3970,24,Programador freelance,Antisistema,Economía y Seguridad,Argentina,Córdoba,Villa María,E (Vulnerable)
3971,Persona_3971,68,Trabajador informal,Justicia Social,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
3972,Persona_3972,42,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Santa Fe Capital,C3 (Medio)
3973,Persona_3973,70,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Salta,Cafayate,D1 (Bajo)
3974,Persona_3974,73,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C3 (Medio)
3975,Persona_3975,37,Empleado público,Conservador,Economía y Seguridad,Argentina,Mendoza,San Rafael,D1 (Bajo)
3976,Persona_3976,19,Estudiante universitario,Liberal,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C3 (Medio)
3977,Persona_3977,44,Empleado público,Progresista,Economía y Seguridad,Argentina,Santa Fe,Rosario,C2 (Medio-Alto)
3978,Persona_3978,57,Desempleado,Justicia Social,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
3979,Persona_3979,65,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,C3 (Medio)
3980,Persona_3980,73,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Salta,Salta Capital,C2 (Medio-Alto)
3981,Persona_3981,32,Profesional independiente,Progresista,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,E (Vulnerable)
3982,Persona_3982,33,Comerciante de barrio,Escéptico,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,E (Vulnerable)
3983,Persona_3983,37,Docente,Escéptico,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
3984,Persona_3984,68,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,C2 (Medio-Alto)
3985,Persona_3985,46,Desempleado,Conservador,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,C2 (Medio-Alto)
3986,Persona_3986,32,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C3 (Medio)
3987,Persona_3987,41,Desempleado,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
3988,Persona_3988,64,Emprendedor tech,Justicia Social,Economía y Seguridad,Argentina,Buenos Aires,Tandil,C2 (Medio-Alto)
3989,Persona_3989,51,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
3990,Persona_3990,43,Trabajador informal,Liberal,Economía y Seguridad,Argentina,Mendoza,San Rafael,C3 (Medio)
3991,Persona_3991,60,Obrero de fábrica,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Rafaela,C2 (Medio-Alto)
3992,Persona_3992,48,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,D1 (Bajo)
3993,Persona_3993,37,Comerciante de barrio,Conservador,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,ABC1 (Alto)
3994,Persona_3994,49,Desempleado,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C3 (Medio)
3995,Persona_3995,66,Productor agropecuario,Justicia Social,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
3996,Persona_3996,69,Jubilado,Conservador,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C3 (Medio)
3997,Persona_3997,48,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Santa Fe,Rafaela,ABC1 (Alto)
3998,Persona_3998,27,Jubilado,Liberal,Economía y Seguridad,Argentina,Buenos Aires,La Plata,D1 (Bajo)
3999,Persona_3999,41,Desempleado,Conservador,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C2 (Medio-Alto)
4000,Persona_4000,53,Trabajador informal,Escéptico,Economía y Seguridad,Argentina,Santa Fe,Rafaela,C3 (Medio)
4001,Persona_4001,50,Empleado público,Conservador,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,ABC1 (Alto)
4002,Persona_4002,21,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
4003,Persona_4003,33,Desempleado,Progresista,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
4004,Persona_4004,20,Docente,Liberal,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,E (Vulnerable)
4005,Persona_4005,61,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,ABC1 (Alto)
4006,Persona_4006,46,Productor agropecuario,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C2 (Medio-Alto)
4007,Persona_4007,36,Profesional independiente,Progresista,Economía y Seguridad,Argentina,Mendoza,Mendoza Capital,C2 (Medio-Alto)
4008,Persona_4008,31,Docente,Pragmático,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C3 (Medio)
4009,Persona_4009,66,Trabajador informal,Pragmático,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
4010,Persona_4010,63,Programador freelance,Escéptico,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,ABC1 (Alto)
4011,Persona_4011,51,Emprendedor tech,Progresista,Economía y Seguridad,Argentina,Córdoba,Córdoba Capital,E (Vulnerable)
4012,Persona_4012,41,Emprendedor tech,Progresista,Economía y Seguridad,Argentina,Salta,Salta Capital,ABC1 (Alto)
4013,Persona_4013,21,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,D1 (Bajo)
4014,Persona_4014,23,Productor agropecuario,Liberal,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
4015,Persona_4015,54,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,E (Vulnerable)
4016,Persona_4016,75,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,Santa Fe,Venado Tuerto,C2 (Medio-Alto)
4017,Persona_4017,32,Estudiante universitario,Escéptico,Economía y Seguridad,Argentina,Buenos Aires,Tandil,ABC1 (Alto)
4018,Persona_4018,34,Programador freelance,Progresista,Economía y Seguridad,Argentina,Santa Fe,Rafaela,E (Vulnerable)
4019,Persona_4019,22,Programador freelance,Justicia Social,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C3 (Medio)
4020,Persona_4020,72,Profesional independiente,Antisistema,Economía y Seguridad,Argentina,Salta,Cafayate,C2 (Medio-Alto)
4021,Persona_4021,66,Productor agropecuario,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Bahía Blanca,ABC1 (Alto)
4022,Persona_4022,67,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,ABC1 (Alto)
4023,Persona_4023,68,Comerciante de barrio,Progresista,Economía y Seguridad,Argentina,Tucumán,San Miguel de Tucumán,ABC1 (Alto)
4024,Persona_4024,32,Jubilado,Escéptico,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
4025,Persona_4025,56,Docente,Conservador,Economía y Seguridad,Argentina,Salta,Cafayate,ABC1 (Alto)
4026,Persona_4026,72,Empleado público,Escéptico,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,C2 (Medio-Alto)
4027,Persona_4027,67,Docente,Pragmático,Economía y Seguridad,Argentina,Santa Fe,Rosario,ABC1 (Alto)
4028,Persona_4028,35,Obrero de fábrica,Antisistema,Economía y Seguridad,Argentina,Santa Fe,Rafaela,ABC1 (Alto)
4029,Persona_4029,55,Productor agropecuario,Conservador,Economía y Seguridad,Argentina,Salta,Salta Capital,ABC1 (Alto)
4030,Persona_4030,20,Estudiante universitario,Antisistema,Economía y Seguridad,Argentina,Buenos Aires,Mar del Plata,E (Vulnerable)
4031,Persona_4031,35,Trabajador informal,Liberal,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,ABC1 (Alto)
4032,Persona_4032,51,Productor agropecuario,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,C2 (Medio-Alto)
4033,Persona_4033,44,Programador freelance,Progresista,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
4034,Persona_4034,51,Profesional independiente,Pragmático,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
4035,Persona_4035,39,Desempleado,Liberal,Economía y Seguridad,Argentina,Córdoba,Villa María,C3 (Medio)
4036,Persona_4036,54,Emprendedor tech,Conservador,Economía y Seguridad,Argentina,Córdoba,Río Cuarto,C2 (Medio-Alto)
4037,Persona_4037,22,Desempleado,Conservador,Economía y Seguridad,Argentina,Córdoba,Carlos Paz,C2 (Medio-Alto)
4038,Persona_4038,41,Desempleado,Progresista,Economía y Seguridad,Argentina,Chubut,Comodoro Rivadavia,C3 (Medio)
4039,Persona_4039,75,Jubilado,Conservador,Economía y Seguridad,Argentina,CABA,CABA,C2 (Medio-Alto)
4040,Persona_4040,47,Obrero de fábrica,Pragmático,Economía y Seguridad,Argentina,CABA,CABA,ABC1 (Alto)
4041,Persona_4041,67,Docente,Progresista,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,ABC1 (Alto)
4042,Persona_4042,70,Docente,Justicia Social,Economía y Seguridad,Argentina,Santa Fe,Rafaela,C3 (Medio)
4043,Persona_4043,42,Obrero de fábrica,Conservador,Economía y Seguridad,Argentina,Neuquén,Neuquén Capital,C2 (Medio-Alto)
4044,Persona_4044,24,Emprendedor tech,Liberal,Economía y Seguridad,Argentina,Salta,Salta Capital,D1 (Bajo)
4045,Persona_4045,70,Obrero de fábrica,Liberal,Economía y Seguridad,Argentina,Chubut,Puerto Madryn,D1 (Bajo)
4046,Persona_4046,42,Emprendedor tech,Pragmático,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,C2 (Medio-Alto)
4047,Persona_4047,58,Obrero de fábrica,Justicia Social,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,ABC1 (Alto)
4048,Persona_4048,69,Trabajador informal,Justicia Social,Economía y Seguridad,Argentina,Córdoba,Villa María,D1 (Bajo)
4049,Persona_4049,22,Productor agropecuario,Progresista,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,C3 (Medio)
4050,Persona_4050,18,Jubilado,Antisistema,Economía y Seguridad,Argentina,CABA,CABA,D1 (Bajo)
4051,Persona_4051,29,Desempleado,Progresista,Economía y Seguridad,Argentina,Tucumán,Yerba Buena,E (Vulnerable)
4052,Persona_4052,33,Docente,Conservador,Economía y Seguridad,Argentina,Neuquén,San Martín de los Andes,D1 (Bajo)
4053,Persona_4053,56,Emprendedor tech,Escéptico,Economía y Seguridad,Argentina,Mendoza,Luján de Cuyo,E (Vulnerable)
